Date,Open,High,Low,Close,Volume
2025-01-07,7354.95,7446.9,7301.45,7353.95,1042538.0
2025-01-08,7361.85,7388.45,7256.7,7355.4,844466.0
2025-01-09,7338.45,7355.4,7236.0,7277.45,668141.0
2025-01-10,7277.45,7367.05,7245.05,7288.05,808963.0
2025-01-13,7240.0,7255.1,7134.0,7150.95,664274.0
2025-01-14,7230.0,7388.0,7191.15,7335.0,998011.0
2025-01-15,7340.5,7350.0,7105.2,7177.4,681750.0
2025-01-16,7200.0,7289.0,7194.05,7259.75,860849.0
2025-01-17,7221.0,7284.95,7156.3,7182.1,665274.0
2025-01-20,7182.1,7470.0,7182.1,7440.1,1067971.0
2025-01-21,7450.0,7485.0,7277.6,7291.65,1003206.0
2025-01-22,7339.0,7420.25,7260.35,7397.15,727368.0
2025-01-23,7341.0,7524.0,7325.0,7443.25,1030295.0
2025-01-24,7443.25,7505.0,7338.3,7438.6,679687.0
2025-01-27,7380.1,7474.5,7260.0,7295.45,692810.0
2025-01-28,7390.0,7706.8,7345.0,7606.6,2478933.0
2025-01-29,7657.25,7787.0,7568.95,7759.65,1514920.0
2025-01-30,7850.0,8250.65,7850.0,7901.65,5648883.0
2025-01-31,7925.0,7980.65,7791.0,7885.1,1833546.0
2025-02-01,7880.0,8109.95,7784.4,8000.1,1615378.0
2025-02-03,7922.2,8439.3,7921.05,8425.8,4336926.0
2025-02-04,8425.0,8490.0,8303.0,8475.35,1966300.0
2025-02-05,8500.0,8588.7,8445.5,8509.45,1867493.0
2025-02-06,8534.25,8662.8,8462.0,8507.3,1709473.0
2025-02-07,8585.0,8585.0,8383.9,8474.25,966540.0
2025-02-10,8478.8,8488.0,8220.0,8286.8,1243838.0
2025-02-11,8299.0,8355.1,8139.35,8191.2,963059.0
2025-02-12,8149.65,8284.0,8025.0,8214.05,1483731.0
2025-02-13,8197.05,8498.0,8197.05,8409.0,1800313.0
2025-02-14,8408.55,8455.6,8282.0,8392.3,863315.0
2025-02-17,8220.25,8488.0,8220.25,8426.6,862799.0
2025-02-18,8430.0,8480.0,8360.7,8465.9,868977.0
2025-02-19,8459.15,8529.0,8400.0,8439.45,896198.0
2025-02-20,8355.85,8455.6,8345.65,8399.45,790070.0
2025-02-21,8360.0,8420.3,8288.0,8396.7,608647.0
2025-02-24,8328.0,8399.0,8311.05,8354.95,355260.0
2025-02-25,8354.95,8526.65,8338.05,8488.8,1098541.0
2025-02-27,8542.6,8739.0,8542.6,8705.4,1838283.0
2025-02-28,8665.0,8670.0,8510.05,8530.3,1754580.0
2025-03-03,8536.0,8650.8,8438.1,8627.85,874996.0
2025-03-04,8522.2,8619.3,8513.65,8585.95,765506.0
2025-03-05,8455.0,8500.0,8221.0,8298.7,1630092.0
2025-03-06,8365.0,8459.8,8275.55,8410.85,881422.0
2025-03-07,8409.9,8470.0,8366.45,8404.5,472946.0
2025-03-10,8437.75,8637.9,8326.05,8342.6,1016453.0
2025-03-11,8305.0,8375.0,8211.25,8340.45,813567.0
2025-03-12,8341.1,8524.5,8272.55,8484.45,2088223.0
2025-03-13,8500.0,8560.0,8393.0,8420.45,1217351.0
2025-03-17,8399.2,8629.95,8386.0,8580.35,1102085.0
2025-03-18,8580.35,8580.35,8580.35,8580.35,44149.0
2025-03-18,8615.0,8699.0,8494.8,8682.5,1103110.0
2025-03-19,8700.0,8879.0,8682.6,8731.6,1289820.0
2025-03-20,8725.0,8768.05,8541.15,8679.65,792433.0
2025-03-21,9039.95,9089.0,8831.0,8916.1,2744801.0
2025-03-24,9095.95,9115.0,8927.0,9090.05,1433217.0
2025-03-25,9125.0,9260.05,8977.05,9067.25,1748260.0
2025-03-26,9102.05,9126.9,8849.95,8866.05,886211.0
2025-03-27,8861.0,9055.4,8822.25,9003.85,2092044.0
2025-03-28,8997.6,9028.9,8861.0,8945.6,977099.0
2025-04-01,8783.3,8925.0,8671.0,8698.2,1183424.0
2025-04-02,8730.0,8759.85,8612.0,8669.25,646495.0
2025-04-03,8650.0,8765.0,8460.2,8594.6,1396633.0
2025-04-04,8656.0,8797.0,8583.8,8718.85,1849658.0
2025-04-07,8340.0,8600.5,8307.15,8568.0,1398124.0
2025-04-08,8650.0,8873.0,8650.0,8822.25,1477563.0
2025-04-09,8815.0,8842.0,8625.0,8735.8,1048774.0
2025-04-11,8825.05,8973.5,8810.7,8921.1,1009722.0
2025-04-15,9255.5,9290.0,9075.5,9141.0,1263361.0
2025-04-16,9149.5,9171.5,8964.0,9056.5,719822.0
2025-04-17,9040.0,9190.0,8952.0,9162.5,1141513.0
2025-04-21,9170.0,9315.0,9141.5,9273.5,782415.0
2025-04-22,9295.0,9393.0,9230.0,9260.5,1129358.0
2025-04-23,9282.0,9348.5,9150.0,9323.0,1081872.0
2025-04-24,9620.0,9660.0,9273.0,9301.0,1849671.0
2025-04-25,9310.5,9344.5,8990.0,9112.0,1089354.0
2025-04-28,9080.0,9125.0,9000.5,9093.0,994656.0
2025-04-29,9130.0,9146.0,8960.0,9093.0,1176818.0
2025-04-30,8840.0,8888.0,8556.0,8634.5,3969057.0
2025-05-02,8575.5,8915.0,8566.0,8862.5,2202675.0
2025-05-05,8877.5,9033.0,8866.0,8932.0,893061.0
2025-05-06,8911.0,8974.0,8750.0,8797.5,1204087.0
2025-05-07,8750.0,8997.5,8723.0,8986.5,1163557.0
2025-05-08,8977.0,9074.5,8775.0,8832.5,1201809.0
2025-05-09,8650.0,8781.0,8605.0,8641.0,1215134.0
2025-05-12,8849.0,9030.0,8825.5,9018.5,1063822.0
2025-05-13,9004.0,9163.5,8991.0,9042.0,1336300.0
2025-05-14,9045.0,9110.5,9012.0,9081.0,759400.0
2025-05-15,9099.5,9215.0,9028.0,9188.5,1038500.0
2025-05-16,9188.5,9286.0,9133.5,9167.0,625192.0
2025-05-19,9167.0,9289.5,9167.0,9255.5,716274.0
2025-05-20,9298.0,9310.0,9069.0,9079.0,810616.0
2025-05-21,9100.0,9280.0,9028.5,9197.5,732150.0
2025-05-22,9197.5,9199.0,9070.5,9139.0,615974.0
2025-05-23,9139.0,9286.5,9111.0,9243.5,425169.0
2025-05-26,9255.0,9336.5,9250.0,9269.5,547679.0
2025-05-27,9270.0,9290.0,9143.0,9171.0,715000.0
2025-05-28,9245.0,9294.5,9141.0,9267.5,650740.0
2025-05-29,9250.0,9279.5,9160.0,9204.0,708175.0
2025-05-30,9170.0,9203.5,9121.0,9180.5,1504174.0
2025-06-02,9130.0,9165.0,9040.0,9118.5,661963.0
