Date,Open,High,Low,Close,Volume
2025-01-07,1064.55,1070.5,1056.0,1067.5,4619462.0
2025-01-08,1063.75,1082.35,1059.1,1074.95,8780098.0
2025-01-09,1079.6,1080.15,1054.25,1061.75,9054190.0
2025-01-10,1056.25,1064.85,1037.0,1040.7,5612886.0
2025-01-13,1026.6,1063.0,1023.25,1049.3,7180930.0
2025-01-14,1052.95,1061.0,1045.5,1051.65,6892897.0
2025-01-15,1043.0,1052.9,1014.65,1026.8,11418721.0
2025-01-16,1033.9,1046.45,1027.05,1038.0,10261727.0
2025-01-17,1000.0,1011.7,974.6,991.05,33831617.0
2025-01-20,992.05,994.2,976.5,988.05,33440507.0
2025-01-21,993.6,994.45,963.0,970.2,11894500.0
2025-01-22,975.75,975.75,954.0,959.3,17303146.0
2025-01-23,954.0,963.7,948.0,951.05,24649522.0
2025-01-24,948.0,961.8,946.1,948.5,14421921.0
2025-01-27,943.1,949.75,933.5,948.1,12713296.0
2025-01-28,960.0,993.85,958.2,983.8,21781371.0
2025-01-29,988.0,988.65,977.6,983.4,11175206.0
2025-01-30,984.65,991.4,974.8,984.7,10473118.0
2025-01-31,982.0,990.0,978.05,986.1,9036312.0
2025-02-01,989.5,1004.95,982.0,998.15,4830391.0
2025-02-03,987.1,1000.5,983.35,989.4,7124605.0
2025-02-04,994.0,1017.1,987.8,1015.3,16058171.0
2025-02-05,1020.6,1022.05,1010.5,1013.3,7858373.0
2025-02-06,1012.0,1021.85,1010.05,1020.7,5815563.0
2025-02-07,1019.5,1027.35,1007.65,1024.1,8638651.0
2025-02-10,1021.0,1026.75,1006.2,1011.75,3960565.0
2025-02-11,1009.0,1016.35,1002.6,1007.4,4808215.0
2025-02-12,1000.0,1010.65,984.0,1006.9,7669283.0
2025-02-13,1003.0,1017.45,1001.05,1008.2,6348246.0
2025-02-14,1010.55,1016.0,987.65,997.5,5375755.0
2025-02-17,992.45,999.65,978.05,992.95,7166803.0
2025-02-18,992.95,997.35,986.55,994.15,3090004.0
2025-02-19,991.65,1013.45,988.15,1011.35,6401381.0
2025-02-20,1008.4,1019.65,1006.5,1017.2,5011212.0
2025-02-21,1012.0,1021.9,1000.65,1008.95,5019937.0
2025-02-24,1001.35,1013.0,998.55,1010.05,4265454.0
2025-02-25,1004.0,1013.7,997.1,1009.1,5708975.0
2025-02-27,1007.65,1023.55,1005.15,1016.7,9777690.0
2025-02-28,1014.8,1035.5,1009.95,1015.55,15026849.0
2025-03-03,1017.05,1019.4,992.0,1007.25,6763184.0
2025-03-04,1001.1,1011.1,998.6,1001.8,5786420.0
2025-03-05,1003.0,1017.4,1002.55,1014.45,5133873.0
2025-03-06,1022.6,1039.5,1015.15,1034.1,7861120.0
2025-03-07,1033.7,1050.35,1030.7,1037.65,7597321.0
2025-03-10,1036.0,1050.5,1032.35,1035.85,5995655.0
2025-03-11,1030.4,1036.8,1021.1,1025.65,4771085.0
2025-03-12,1025.2,1029.8,999.2,1011.2,7504702.0
2025-03-13,1015.0,1016.0,1005.1,1010.2,4004140.0
2025-03-17,1011.1,1039.0,1011.1,1034.15,5938668.0
2025-03-18,1044.15,1054.25,1033.7,1045.25,7365940.0
2025-03-18,1034.15,1034.15,1034.15,1034.15,628353.0
2025-03-19,1047.8,1058.55,1043.5,1052.05,4822365.0
2025-03-20,1056.25,1058.9,1046.9,1054.35,3742644.0
2025-03-21,1054.35,1075.55,1050.55,1070.15,6848565.0
2025-03-24,1082.0,1104.95,1073.7,1097.85,8284863.0
2025-03-25,1109.95,1123.5,1096.35,1118.55,11720528.0
2025-03-26,1115.0,1118.85,1089.05,1096.25,7127060.0
2025-03-27,1092.0,1108.0,1088.1,1098.35,8508917.0
2025-03-28,1098.4,1107.0,1086.5,1102.0,4921190.0
2025-04-01,1093.2,1101.25,1070.0,1085.6,6638140.0
2025-04-02,1091.7,1095.6,1080.75,1084.45,4065344.0
2025-04-03,1078.9,1091.95,1075.3,1089.85,5345660.0
2025-04-04,1081.5,1101.9,1075.45,1091.3,6059991.0
2025-04-07,1035.0,1069.0,1032.35,1047.95,9720457.0
2025-04-08,1061.0,1084.95,1060.3,1077.85,8723357.0
2025-04-09,1073.1,1081.85,1058.0,1061.65,6690201.0
2025-04-11,1063.3,1072.7,1057.55,1068.95,8144072.0
2025-04-15,1090.0,1117.0,1083.0,1112.8,9320299.0
2025-04-16,1122.7,1163.5,1112.6,1161.3,12836428.0
2025-04-17,1155.6,1199.2,1153.6,1190.8,13446336.0
2025-04-21,1202.0,1238.7,1198.1,1223.0,15166580.0
2025-04-22,1230.4,1235.0,1212.1,1216.8,8461710.0
