Date,Open,High,Low,Close,Volume
2025-01-07,779.85,783.85,774.85,778.75,9669152.0
2025-01-08,780.9,783.95,760.1,771.15,15641490.0
2025-01-08,778.85,778.85,778.85,771.15,5.0
2025-01-09,758.1,769.6,758.1,760.45,145.0
2025-01-09,771.15,771.35,726.25,760.45,15351029.0
2025-01-10,760.35,763.4,742.05,743.25,11779296.0
2025-01-13,741.5,743.95,722.5,729.5,10414733.0
2025-01-14,732.95,757.0,732.95,748.15,11960975.0
2025-01-15,753.15,758.9,750.0,753.7,7792299.0
2025-01-16,760.4,776.7,760.4,766.3,11816079.0
2025-01-17,766.3,767.95,759.4,764.1,5766573.0
2025-01-20,769.0,785.0,767.85,779.25,9198929.0
2025-01-21,784.8,784.9,756.05,759.05,13751780.0
2025-01-22,762.0,763.0,738.0,753.45,9908339.0
2025-01-23,750.0,755.65,743.1,745.9,10986405.0
2025-01-24,749.9,753.7,739.0,744.15,10579213.0
2025-01-27,740.0,755.35,735.9,749.2,11433353.0
2025-01-28,757.0,759.75,745.4,752.4,14140860.0
2025-01-29,753.0,760.8,749.8,758.45,9251973.0
2025-01-30,758.55,765.0,754.75,762.6,11085824.0
2025-01-31,764.9,777.55,759.5,772.9,10083763.0
2025-02-01,774.8,778.75,752.15,766.0,9363077.0
2025-02-03,762.8,762.8,753.15,760.95,7862190.0
2025-02-04,767.0,781.25,765.65,779.2,12020807.0
2025-02-05,780.0,782.0,765.0,766.05,13419162.0
2025-02-06,769.0,770.85,750.05,752.25,32745391.0
2025-02-07,759.8,759.9,731.75,737.2,37240692.0
2025-02-10,740.0,743.9,733.4,736.8,12667049.0
2025-02-11,737.45,740.15,726.55,731.1,13017060.0
2025-02-12,733.15,738.7,717.15,733.15,12697743.0
2025-02-13,734.4,737.5,726.15,727.65,12370571.0
2025-02-14,730.95,732.9,716.2,722.15,10417539.0
2025-02-17,719.05,728.75,711.55,727.7,9093600.0
2025-02-18,727.7,728.25,717.35,725.8,8562003.0
2025-02-19,722.05,734.85,722.05,727.3,6766606.0
2025-02-20,724.9,731.5,723.35,729.7,7423268.0
2025-02-21,727.3,731.7,720.0,722.0,6571602.0
2025-02-24,710.5,719.75,710.5,716.4,6912148.0
2025-02-25,718.95,718.95,710.0,710.9,8599635.0
2025-02-27,716.0,717.7,701.1,703.9,12033139.0
2025-02-28,700.9,701.35,682.6,688.8,15780609.0
2025-03-03,690.15,697.4,680.0,695.3,10598479.0
2025-03-04,693.0,718.45,692.1,716.05,14386214.0
2025-03-05,717.55,731.3,717.0,730.35,10409805.0
2025-03-06,736.0,736.75,727.0,732.05,10928847.0
2025-03-07,732.05,734.85,728.0,732.75,7246729.0
2025-03-10,732.75,738.5,726.6,728.9,7400109.0
2025-03-11,724.9,734.05,722.7,729.85,5538789.0
2025-03-12,730.6,737.0,719.05,723.05,5547762.0
2025-03-13,725.9,731.45,724.5,727.85,5908337.0
2025-03-17,728.9,731.25,722.3,723.15,5149565.0
2025-03-18,726.6,738.45,722.6,736.7,8087710.0
2025-03-19,739.6,749.3,739.1,745.1,7604850.0
2025-03-20,748.0,752.7,744.2,749.55,6963197.0
2025-03-21,749.95,755.6,747.0,753.2,9577327.0
2025-03-24,758.0,782.95,755.1,780.8,12095064.0
2025-03-25,783.9,786.0,769.2,772.85,15190143.0
2025-03-26,772.0,776.05,761.45,764.0,7711852.0
2025-03-27,763.8,775.8,760.5,772.3,15648616.0
2025-03-28,772.1,778.6,767.0,771.5,7628185.0
2025-04-01,766.8,782.75,763.2,771.7,7011125.0
2025-04-02,772.3,777.0,764.3,775.95,5458436.0
2025-04-03,770.0,784.7,769.95,779.2,7956680.0
2025-04-04,779.1,782.9,765.0,767.45,8231194.0
2025-04-07,730.0,753.7,730.0,746.9,14923235.0
2025-04-08,760.0,774.0,758.15,768.6,12911288.0
2025-04-08,765.0,765.0,765.0,768.6,2.0
2025-04-09,767.0,767.95,741.0,742.2,11319387.0
2025-04-11,759.0,759.7,746.0,753.85,9360327.0
2025-04-15,770.0,770.7,757.1,763.5,7859090.0
2025-04-16,763.5,774.75,760.5,771.75,12536694.0
2025-04-17,772.0,801.0,767.15,797.45,27034818.0
2025-04-21,803.0,824.35,801.4,816.7,16398507.0
2025-04-22,821.15,835.5,814.0,822.4,25117557.0
2025-04-23,826.0,831.0,810.1,813.45,12104382.0
2025-04-24,812.75,819.0,811.15,813.4,12713521.0
2025-04-25,815.0,819.0,787.0,798.65,13131038.0
2025-04-28,798.65,822.8,797.4,817.35,11317611.0
2025-04-29,820.0,829.0,809.0,812.55,11283059.0
2025-04-30,811.5,811.5,784.5,788.65,25635764.0
2025-05-02,790.35,803.4,789.0,800.0,17199386.0
2025-05-05,782.0,799.0,782.0,790.0,23986447.0
2025-05-06,793.95,799.15,771.1,774.1,18869468.0
