Date,Open,High,Low,Close,Volume
2025-01-07,380.55,384.25,376.5,379.8,6542121.0
2025-01-08,380.05,382.05,376.0,380.35,7407778.0
2025-01-09,381.55,381.55,370.8,372.2,6247612.0
2025-01-10,371.4,373.2,364.7,368.5,4893721.0
2025-01-13,366.1,370.4,361.25,362.9,8661589.0
2025-01-14,365.0,374.0,363.0,369.25,5698113.0
2025-01-15,371.9,381.45,369.3,374.6,11117714.0
2025-01-16,378.45,381.5,374.8,378.85,6923722.0
2025-01-17,380.0,389.3,378.55,387.65,8380692.0
2025-01-20,389.6,391.0,382.65,387.05,14597375.0
2025-01-21,388.0,389.65,381.0,381.55,20854879.0
2025-01-22,381.5,383.9,374.65,379.2,10653690.0
2025-01-23,377.5,388.2,376.2,385.8,5844752.0
2025-01-24,386.05,392.25,381.7,383.05,5351964.0
2025-01-27,380.9,383.0,372.75,375.75,6645109.0
2025-01-28,376.0,377.6,367.75,370.65,10866038.0
2025-01-29,372.5,385.0,370.8,379.45,6680927.0
2025-01-30,381.7,387.35,380.4,385.05,6300164.0
2025-01-31,379.5,396.95,374.65,395.9,10339434.0
2025-02-01,395.9,399.45,379.05,385.3,7015540.0
2025-02-03,384.0,384.15,366.5,374.0,7689700.0
2025-02-04,377.5,380.7,374.9,376.55,4649921.0
2025-02-05,378.0,385.1,377.9,382.85,5914200.0
2025-02-06,382.8,384.65,377.2,379.6,4652107.0
2025-02-07,379.5,383.0,376.0,378.25,3006598.0
2025-02-10,377.0,379.85,369.0,370.5,3380494.0
2025-02-11,370.0,370.5,357.5,359.0,6803431.0
2025-02-12,359.9,361.8,351.55,360.35,4565992.0
2025-02-13,362.0,367.55,358.6,361.65,3712240.0
2025-02-14,363.9,365.0,350.5,354.2,4464446.0
2025-02-17,354.2,362.0,349.25,360.1,6017586.0
2025-02-18,360.25,362.35,353.8,361.1,3843725.0
2025-02-19,360.0,365.3,358.0,362.3,3097726.0
2025-02-20,360.0,369.45,360.0,367.95,4624287.0
2025-02-21,367.55,371.2,365.3,369.95,5235241.0
2025-02-24,368.05,368.5,361.15,364.8,4533486.0
2025-02-25,364.0,365.4,358.7,361.15,4525493.0
2025-02-27,359.0,367.8,356.15,363.85,6196610.0
2025-02-28,366.8,375.75,365.3,369.35,21899478.0
