Date,Open,High,Low,Close,Volume
2025-01-07,952.0,972.0,949.75,955.0,2413582.0
2025-01-08,955.0,963.85,945.45,961.6,1235226.0
2025-01-09,957.45,982.8,954.5,970.1,2130681.0
2025-01-10,965.2,980.0,959.0,972.8,1443387.0
2025-01-13,945.2,969.05,945.0,965.45,1876479.0
2025-01-14,965.7,977.0,958.6,963.15,1558290.0
2025-01-15,963.15,963.15,944.6,955.55,3190709.0
2025-01-16,960.0,960.0,926.05,937.7,2019985.0
2025-01-17,942.0,959.35,935.35,954.45,677451.0
2025-01-20,960.0,968.6,944.45,960.3,702848.0
2025-01-21,961.05,978.0,957.9,972.1,2281022.0
2025-01-22,976.9,981.7,958.15,967.4,1759236.0
2025-01-23,967.35,993.5,961.15,983.9,1235360.0
2025-01-24,988.75,1004.0,986.4,992.35,2201712.0
2025-01-27,989.05,998.4,960.0,965.8,1806238.0
2025-01-28,970.95,979.25,958.0,961.25,1647098.0
2025-01-29,961.25,966.65,938.0,960.5,1479070.0
2025-01-30,965.95,975.0,953.0,966.7,1706978.0
2025-01-31,970.0,1031.2,967.9,1024.65,5028986.0
2025-02-01,1026.0,1075.0,1014.75,1069.85,3077657.0
2025-02-03,1067.35,1074.45,1033.65,1036.3,1298543.0
2025-02-04,1040.0,1043.8,1019.05,1034.2,2251233.0
2025-02-05,1035.1,1035.25,1010.55,1015.3,1628436.0
2025-02-06,1020.4,1026.3,1010.15,1023.35,1172479.0
2025-02-07,1031.9,1031.9,1012.55,1021.2,941811.0
2025-02-10,1020.0,1036.85,1015.8,1027.5,1418998.0
2025-02-11,1029.9,1035.45,1009.1,1013.8,1204012.0
2025-02-12,1019.0,1039.0,1010.05,1029.75,1082392.0
2025-02-13,1029.75,1037.0,1016.85,1022.8,1169309.0
2025-02-14,1027.9,1037.85,1018.0,1022.55,2032391.0
2025-02-17,1022.0,1027.45,1005.05,1023.25,925113.0
2025-02-18,1019.1,1027.95,1018.55,1026.95,789814.0
2025-02-19,1024.0,1032.85,1021.3,1025.3,782204.0
2025-02-20,1020.0,1030.25,1003.65,1008.9,878748.0
2025-02-21,1008.0,1013.65,991.45,1004.0,1330146.0
2025-02-24,990.0,1011.1,990.0,1002.4,1002365.0
2025-02-25,994.0,1010.0,993.15,1004.85,1663313.0
2025-02-27,1005.0,1010.15,998.25,1008.0,1362115.0
2025-02-28,995.0,1001.5,957.35,963.7,5082193.0
2025-03-03,963.7,970.0,948.4,953.9,1323481.0
2025-03-04,945.1,957.85,943.15,954.55,1916433.0
2025-03-05,948.5,965.95,948.0,956.8,2773457.0
2025-03-06,964.0,965.0,943.05,958.15,2421530.0
2025-03-07,957.0,967.4,950.15,962.05,945675.0
2025-03-10,960.0,969.3,953.0,957.3,1660207.0
2025-03-11,956.0,962.4,930.1,959.85,2748541.0
2025-03-12,951.65,961.75,943.35,945.45,1619168.0
2025-03-13,950.0,955.0,940.15,946.1,907521.0
2025-03-17,946.1,956.5,934.6,940.45,993027.0
2025-03-18,941.05,950.6,938.15,946.85,2343994.0
2025-03-19,947.5,959.85,945.25,949.85,1650477.0
2025-03-20,953.1,967.7,950.25,965.85,2403031.0
2025-03-21,968.0,972.15,956.6,961.2,3155551.0
2025-03-24,965.25,976.15,956.5,970.45,1475967.0
2025-03-25,979.0,979.9,959.0,970.7,1569597.0
2025-03-26,975.0,976.3,956.95,959.65,1399118.0
2025-03-27,963.0,980.4,952.5,973.55,2585170.0
2025-03-28,975.5,1015.0,975.0,1001.9,2313101.0
2025-04-01,1003.0,1014.55,989.25,992.25,1045548.0
2025-04-02,1018.0,1073.15,1015.0,1062.7,8717812.0
2025-04-03,1049.9,1075.25,1048.1,1071.0,1595000.0
2025-04-04,1065.45,1095.55,1062.9,1087.85,4089261.0
2025-04-07,1019.0,1077.7,1019.0,1047.35,3200820.0
2025-04-08,1056.0,1073.5,1044.75,1069.75,1444712.0
2025-04-09,1062.0,1092.95,1060.05,1089.75,2274161.0
2025-04-11,1125.0,1126.0,1093.75,1097.9,1888677.0
2025-04-15,1108.3,1111.0,1094.1,1103.4,1023355.0
2025-04-16,1094.1,1108.9,1086.8,1105.9,679360.0
2025-04-17,1104.0,1133.8,1094.5,1120.2,1541674.0
2025-04-21,1120.2,1129.5,1102.4,1121.0,692767.0
2025-04-22,1121.7,1149.0,1118.2,1136.7,1231830.0
