Date,Open,High,Low,Close,Volume
2025-01-07,1447.0,1490.8,1434.35,1477.75,2362510.0
2025-01-08,1478.7,1484.65,1455.0,1463.15,1229808.0
2025-01-09,1457.8,1481.2,1453.0,1468.45,1253461.0
2025-01-10,1469.9,1488.0,1458.65,1478.3,1124758.0
2025-01-13,1478.3,1478.3,1445.65,1467.4,1444590.0
2025-01-14,1475.0,1504.0,1468.85,1499.25,2024378.0
2025-01-15,1504.5,1504.85,1469.35,1472.75,1433596.0
2025-01-16,1486.0,1545.0,1486.0,1513.6,2929496.0
2025-01-17,1519.5,1555.0,1500.0,1540.5,2603818.0
2025-01-20,1547.8,1547.8,1487.3,1499.7,4033718.0
2025-01-21,1499.7,1505.95,1460.0,1466.55,877160.0
2025-01-22,1466.1,1470.75,1450.05,1460.05,631080.0
2025-01-23,1458.05,1463.7,1447.15,1449.85,1301601.0
2025-01-24,1451.3,1455.6,1418.15,1440.4,1504123.0
2025-01-27,1435.0,1445.95,1416.0,1424.4,896819.0
2025-01-28,1420.0,1435.7,1411.85,1419.5,1527262.0
2025-01-29,1419.5,1470.1,1410.5,1460.9,1021447.0
2025-01-30,1465.9,1480.0,1453.9,1472.9,1016159.0
2025-01-31,1479.7,1490.0,1467.0,1483.6,892312.0
2025-02-01,1475.6,1528.0,1372.55,1454.35,4329907.0
2025-02-03,1434.35,1481.9,1434.35,1459.95,1127198.0
2025-02-04,1461.25,1478.7,1454.05,1472.4,614905.0
2025-02-05,1472.4,1484.3,1465.0,1469.15,791375.0
2025-02-06,1470.0,1480.4,1456.45,1465.1,1510856.0
2025-02-07,1472.45,1475.95,1454.25,1470.95,562410.0
2025-02-10,1462.9,1474.55,1445.0,1448.2,530759.0
2025-02-11,1448.2,1450.0,1402.9,1419.0,1448104.0
2025-02-12,1427.45,1466.95,1407.5,1452.15,1590502.0
2025-02-13,1452.15,1479.4,1446.0,1470.5,983142.0
2025-02-14,1470.5,1477.15,1450.0,1465.45,625676.0
2025-02-17,1460.5,1481.55,1451.85,1476.2,717439.0
2025-02-18,1476.25,1481.0,1454.4,1475.35,679042.0
2025-02-19,1475.0,1482.2,1465.05,1475.6,391966.0
2025-02-20,1473.0,1489.65,1466.0,1469.8,346720.0
2025-02-21,1469.7,1501.4,1461.7,1495.4,1051158.0
2025-02-24,1480.0,1495.2,1475.2,1486.5,1116079.0
2025-02-25,1480.0,1484.05,1463.45,1471.75,964505.0
2025-02-27,1464.0,1479.9,1454.0,1469.75,1421562.0
2025-02-28,1460.0,1462.05,1411.85,1430.5,2397364.0
2025-03-03,1432.55,1452.15,1405.1,1408.5,1056418.0
2025-03-04,1392.2,1415.0,1390.0,1393.1,977231.0
2025-03-05,1391.15,1424.0,1379.85,1420.7,1118219.0
2025-03-06,1417.1,1426.4,1395.0,1421.3,1606815.0
2025-03-07,1421.35,1446.2,1406.55,1411.6,901496.0
2025-03-10,1419.0,1427.75,1404.35,1419.45,1092967.0
2025-03-11,1403.0,1424.4,1397.45,1417.25,691907.0
2025-03-12,1425.0,1425.0,1404.5,1409.0,734156.0
2025-03-13,1411.7,1413.95,1382.65,1385.55,911321.0
2025-03-17,1392.0,1441.3,1392.0,1434.25,1352197.0
2025-03-18,1452.7,1458.8,1431.05,1457.5,656130.0
2025-03-19,1457.95,1488.9,1455.0,1484.9,917293.0
2025-03-20,1492.0,1506.3,1488.5,1498.35,798992.0
2025-03-21,1500.0,1553.3,1493.45,1546.4,1977397.0
2025-03-24,1550.0,1584.0,1541.7,1569.8,1229003.0
2025-03-25,1577.65,1583.9,1551.3,1557.2,1241287.0
2025-03-26,1564.3,1570.3,1533.45,1541.3,1106876.0
2025-03-27,1541.4,1552.1,1529.65,1544.9,1405775.0
2025-03-28,1544.9,1564.5,1534.75,1547.85,1120169.0
2025-04-01,1537.75,1566.4,1535.35,1545.25,937836.0
2025-04-02,1543.0,1563.15,1542.3,1559.85,1876774.0
2025-04-03,1546.0,1558.9,1540.0,1542.25,373548.0
2025-04-04,1536.35,1546.9,1501.1,1512.6,826558.0
2025-04-07,1450.0,1485.5,1430.55,1460.8,916977.0
2025-04-08,1490.0,1498.05,1458.05,1488.0,2142568.0
2025-04-09,1488.0,1499.9,1475.0,1481.65,1047950.0
2025-04-11,1539.0,1539.0,1500.05,1521.9,1134200.0
2025-04-15,1555.5,1574.1,1525.0,1562.6,1363406.0
2025-04-16,1548.5,1576.8,1548.5,1565.4,784495.0
2025-04-17,1558.0,1615.0,1549.4,1608.2,1500299.0
2025-04-21,1618.0,1630.7,1595.3,1628.5,1016066.0
2025-04-22,1627.8,1639.9,1612.8,1619.0,1102055.0
2025-04-23,1625.0,1625.0,1601.0,1615.5,1136215.0
2025-04-24,1612.9,1636.6,1603.0,1608.2,857476.0
2025-04-25,1723.5,1762.0,1651.1,1695.1,10321746.0
2025-04-28,1690.0,1755.0,1681.4,1736.1,2100813.0
2025-04-29,1733.9,1764.9,1721.0,1730.1,2049847.0
2025-04-30,1722.0,1772.5,1718.5,1765.8,2031563.0
2025-05-02,1761.0,1777.1,1747.6,1764.7,1418603.0
2025-05-05,1773.0,1787.6,1766.9,1769.9,947983.0
2025-05-06,1770.0,1797.8,1717.2,1726.0,1295777.0
2025-05-07,1714.0,1756.5,1712.3,1744.5,753313.0
2025-05-08,1741.3,1744.0,1721.1,1731.5,1107891.0
2025-05-09,1706.0,1728.7,1693.1,1699.8,1076900.0
2025-05-12,1725.0,1756.9,1720.0,1751.5,728808.0
2025-05-13,1742.7,1756.0,1732.3,1740.0,478541.0
2025-05-14,1741.0,1760.0,1737.4,1755.2,603108.0
2025-05-15,1757.7,1788.4,1737.1,1784.6,1318425.0
2025-05-16,1790.0,1790.9,1767.9,1773.4,696146.0
2025-05-19,1773.1,1781.2,1764.4,1770.0,288530.0
2025-05-20,1778.8,1778.8,1753.3,1757.8,529693.0
2025-05-21,1756.9,1777.9,1751.2,1763.9,521050.0
2025-05-22,1766.3,1768.7,1741.2,1759.3,1103303.0
2025-05-23,1765.0,1806.0,1759.8,1798.7,1067774.0
2025-05-26,1806.0,1810.1,1790.1,1801.6,633624.0
2025-05-27,1801.6,1809.6,1794.0,1803.3,1219984.0
2025-05-28,1810.6,1814.5,1802.1,1807.4,763018.0
2025-05-29,1807.6,1830.0,1801.4,1825.0,1189803.0
2025-05-30,1825.0,1833.9,1804.9,1812.2,1364259.0
2025-06-02,1812.2,1829.0,1795.6,1802.5,1238769.0
2025-06-03,1809.8,1814.0,1770.1,1775.3,1576208.0
2025-06-04,1775.0,1779.1,1762.3,1775.9,918721.0
2025-06-05,1782.0,1791.0,1765.0,1774.8,912222.0
2025-06-06,1774.8,1783.5,1751.3,1780.6,1589674.0
2025-06-09,1789.6,1799.0,1759.1,1790.8,1221496.0
2025-06-10,1790.9,1796.6,1772.0,1785.5,1400311.0
2025-06-11,1785.5,1800.9,1774.0,1799.3,1089930.0
2025-06-12,1799.9,1812.3,1760.0,1766.0,984693.0
2025-06-13,1720.0,1766.5,1720.0,1755.2,1774169.0
2025-06-16,1762.0,1800.0,1751.9,1797.8,728053.0
2025-06-17,1796.1,1806.7,1785.4,1800.2,557790.0
2025-06-18,1800.0,1805.0,1791.3,1797.2,349531.0
2025-06-19,1795.0,1804.9,1781.0,1789.4,537885.0
2025-06-20,1787.1,1821.0,1779.1,1810.9,1669329.0
2025-06-23,1810.0,1826.2,1798.6,1818.6,627282.0
