Date,Open,High,Low,Close,Volume
2025-01-07,1692.0,1703.65,1674.2,1682.75,1242573.0
2025-01-08,1681.0,1709.0,1668.55,1697.0,1437122.0
2025-01-09,1697.0,1700.5,1675.0,1690.3,1036731.0
2025-01-10,1682.0,1718.2,1680.0,1701.25,1467079.0
2025-01-13,1689.6,1700.0,1666.6,1674.15,1177882.0
2025-01-14,1689.0,1730.0,1684.0,1713.5,2084348.0
2025-01-15,1721.1,1730.45,1650.0,1671.65,2098490.0
2025-01-16,1680.0,1705.95,1679.2,1697.35,1105433.0
2025-01-17,1686.1,1698.4,1670.95,1680.65,905680.0
2025-01-20,1686.3,1738.0,1674.4,1735.2,1674215.0
2025-01-21,1745.0,1751.0,1711.0,1717.0,2008953.0
2025-01-22,1720.0,1746.85,1710.5,1743.3,1369310.0
2025-01-23,1742.55,1766.0,1730.45,1746.15,1888122.0
2025-01-24,1751.0,1754.9,1725.0,1728.7,747930.0
2025-01-27,1714.85,1732.65,1702.0,1711.6,1017680.0
2025-01-28,1732.95,1788.05,1715.0,1768.95,2439528.0
2025-01-29,1776.95,1804.95,1767.25,1790.4,1880079.0
2025-01-30,1825.0,1856.0,1741.0,1745.2,5190089.0
2025-01-31,1713.6,1753.7,1698.2,1736.1,1917476.0
2025-02-01,1747.0,1780.0,1617.0,1754.0,2887325.0
2025-02-03,1735.0,1805.0,1733.35,1794.85,2918355.0
2025-02-04,1800.0,1818.9,1772.8,1813.25,2285643.0
2025-02-05,1811.0,1826.55,1780.0,1796.75,1286850.0
2025-02-06,1808.0,1812.95,1779.45,1788.0,1119866.0
2025-02-07,1801.0,1822.0,1784.35,1798.35,1748940.0
2025-02-10,1804.9,1806.95,1774.8,1792.4,908769.0
2025-02-11,1792.4,1795.3,1742.0,1744.85,1944713.0
2025-02-12,1749.0,1800.85,1727.25,1788.7,1888823.0
2025-02-13,1803.95,1853.5,1796.65,1849.25,4070038.0
2025-02-14,1853.5,1867.6,1825.0,1841.3,1823774.0
2025-02-17,1841.3,1898.75,1830.45,1894.85,3022597.0
2025-02-18,1892.0,1913.8,1880.8,1893.7,2116513.0
2025-02-19,1891.05,1899.2,1868.05,1875.35,768994.0
2025-02-20,1867.85,1887.5,1861.05,1881.25,1012144.0
2025-02-21,1872.2,1893.3,1866.4,1879.35,852037.0
