Date,Open,High,Low,Close,Volume
2025-01-07,1352.0,1373.05,1347.5,1351.55,1723188.0
2025-01-08,1369.5,1405.9,1358.0,1370.75,3456684.0
2025-01-09,1380.0,1382.95,1364.1,1371.6,1607980.0
2025-01-10,1366.1,1386.0,1352.6,1354.4,1582776.0
2025-01-13,1354.05,1354.15,1330.2,1335.1,2822318.0
2025-01-14,1335.15,1348.85,1323.65,1337.55,1370223.0
2025-01-15,1345.0,1345.0,1313.95,1337.2,1940371.0
2025-01-16,1340.9,1347.0,1297.0,1302.75,1195731.0
2025-01-17,1298.0,1320.7,1288.0,1309.4,1432206.0
2025-01-20,1308.35,1309.0,1293.65,1302.35,561642.0
2025-01-21,1302.35,1312.95,1285.65,1288.15,738787.0
2025-01-22,1291.0,1308.0,1288.0,1296.25,1301422.0
2025-01-23,1289.0,1303.95,1274.55,1289.4,1448659.0
2025-01-24,1229.95,1252.65,1203.5,1224.4,7082467.0
2025-01-27,1224.4,1234.35,1191.5,1197.65,2184847.0
2025-01-28,1197.65,1197.65,1164.65,1181.25,3142189.0
2025-01-29,1187.4,1192.45,1173.5,1181.2,3458251.0
2025-01-30,1188.0,1204.8,1184.0,1194.5,3290757.0
2025-01-31,1202.0,1221.0,1196.0,1217.35,1505147.0
2025-02-01,1220.4,1220.4,1200.1,1204.95,1067956.0
2025-02-03,1200.0,1220.0,1196.8,1203.85,1407877.0
2025-02-04,1207.0,1233.0,1201.45,1219.95,2239920.0
2025-02-05,1227.0,1233.1,1215.85,1227.55,1460238.0
2025-02-06,1234.9,1254.0,1230.2,1236.65,2990483.0
2025-02-07,1240.0,1243.75,1226.0,1240.4,1236992.0
2025-02-10,1239.7,1239.7,1211.05,1220.95,1565579.0
2025-02-11,1220.0,1222.9,1201.25,1209.8,1819297.0
2025-02-12,1218.0,1220.4,1202.85,1215.85,1306601.0
2025-02-13,1216.9,1243.0,1216.9,1223.6,4447231.0
2025-02-14,1223.5,1230.0,1186.25,1197.05,1211843.0
2025-02-17,1196.85,1202.0,1183.15,1198.95,613030.0
2025-02-18,1198.95,1204.95,1182.0,1197.4,1713796.0
2025-02-19,1166.0,1176.95,1127.5,1165.85,3062142.0
2025-02-20,1164.5,1174.15,1156.25,1170.95,1579890.0
2025-02-21,1170.7,1170.75,1145.25,1151.8,6828902.0
2025-02-24,1151.8,1173.9,1151.0,1164.55,2017521.0
2025-02-25,1167.15,1169.55,1122.5,1128.15,6463238.0
2025-02-27,1128.5,1136.35,1115.0,1125.55,3435069.0
2025-02-28,1128.7,1132.0,1104.55,1116.5,3895033.0
2025-03-03,1118.35,1130.25,1103.9,1119.6,1810605.0
2025-03-04,1111.1,1124.15,1105.05,1120.15,1074133.0
2025-03-05,1120.5,1129.0,1110.55,1126.4,1260157.0
2025-03-06,1135.0,1145.7,1118.65,1140.1,1648697.0
2025-03-07,1140.1,1145.2,1130.0,1133.25,790599.0
