Date,Open,High,Low,Close,Volume
2025-01-07,1960.0,1981.0,1908.9,1915.9,2494547.0
2025-01-08,1906.3,1938.5,1894.55,1932.25,2372138.0
2025-01-09,1926.8,1944.45,1920.0,1934.8,2742139.0
2025-01-10,1936.0,2002.35,1935.25,1995.1,4802079.0
2025-01-13,1994.9,2012.2,1965.4,1989.4,5694121.0
2025-01-14,1936.1,1939.0,1797.75,1813.55,15819311.0
2025-01-15,1836.0,1843.55,1812.55,1825.7,3350594.0
2025-01-16,1833.0,1837.95,1785.3,1792.25,5362008.0
2025-01-17,1773.0,1793.1,1750.05,1788.9,2424374.0
2025-01-20,1790.1,1799.0,1762.6,1796.2,3401004.0
2025-01-21,1791.4,1820.75,1791.4,1802.4,4005357.0
2025-01-22,1808.2,1831.45,1804.05,1827.7,3009261.0
2025-01-23,1817.05,1828.95,1804.2,1807.0,3750930.0
2025-01-24,1800.0,1829.4,1791.1,1792.85,3171259.0
2025-01-27,1775.0,1779.75,1707.3,1711.95,4174844.0
2025-01-28,1711.95,1730.5,1691.0,1693.25,5079829.0
2025-01-29,1696.0,1724.1,1696.0,1719.0,3733620.0
2025-01-30,1722.0,1732.95,1697.85,1713.1,2543744.0
2025-01-31,1709.05,1738.2,1709.05,1725.45,2033832.0
2025-02-01,1726.0,1731.95,1688.0,1694.0,569018.0
2025-02-03,1665.0,1700.6,1661.5,1692.0,2659929.0
2025-02-04,1695.1,1735.9,1692.05,1732.55,3647768.0
2025-02-05,1730.0,1746.8,1710.0,1712.85,2681942.0
2025-02-06,1723.85,1728.45,1712.85,1723.5,2057798.0
2025-02-07,1723.15,1731.0,1700.65,1725.65,2428098.0
2025-02-10,1723.95,1740.0,1712.1,1733.85,1823071.0
2025-02-11,1742.8,1749.0,1715.0,1723.2,1702553.0
2025-02-12,1723.9,1742.4,1699.15,1717.3,2214307.0
2025-02-13,1712.0,1729.95,1700.25,1703.1,1838463.0
2025-02-14,1711.0,1723.4,1699.95,1711.25,1460459.0
2025-02-17,1711.25,1720.15,1694.1,1709.9,1127023.0
2025-02-18,1706.0,1728.5,1701.25,1725.5,1511900.0
2025-02-19,1723.2,1731.6,1703.45,1712.3,1294110.0
2025-02-20,1705.2,1714.55,1683.55,1687.55,1681532.0
2025-02-21,1690.0,1704.15,1685.15,1700.7,1222563.0
2025-02-24,1685.0,1690.0,1637.6,1644.05,4455420.0
2025-02-25,1636.0,1651.95,1631.25,1636.1,1951519.0
2025-02-27,1620.0,1660.0,1615.2,1629.2,2266866.0
2025-02-28,1612.0,1614.95,1562.45,1575.05,4910121.0
2025-03-03,1575.05,1603.4,1568.45,1572.4,1784684.0
2025-03-04,1560.0,1560.0,1523.0,1535.5,3246644.0
2025-03-05,1532.0,1581.4,1531.05,1572.95,3112003.0
2025-03-06,1580.0,1594.7,1575.15,1585.45,2011489.0
2025-03-07,1582.65,1587.0,1555.6,1557.95,2091986.0
2025-03-10,1557.0,1572.45,1547.0,1549.3,1855766.0
2025-03-11,1529.95,1573.95,1522.6,1567.85,1846190.0
2025-03-12,1556.0,1565.0,1507.1,1540.6,3113860.0
2025-03-13,1540.6,1547.95,1529.15,1534.75,1983351.0
2025-03-17,1528.0,1547.55,1519.05,1545.15,2029100.0
2025-03-18,1545.15,1560.95,1530.65,1558.2,2930865.0
2025-03-19,1558.5,1561.35,1525.1,1544.45,4522829.0
2025-03-20,1547.85,1582.1,1547.05,1562.0,4608677.0
2025-03-21,1535.1,1592.05,1521.5,1566.7,8109210.0
2025-03-24,1591.0,1610.9,1560.0,1604.15,2487843.0
2025-03-25,1622.0,1658.95,1618.95,1624.9,4906013.0
